pos,resource,type,match,cost,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
354.1,235,Q,71.965101,29.034898999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355.1,1188,T,63.349992,642.609234,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356.1,358,T,63.565761,643.92084,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357.1,330,Q,75.336557,25.663443, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358.1,137,Q,65.642527,35.357473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359.1,493,Q,71.487485,29.512514999999993, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1
359.2,1036,Q,70.508729,30.491270999999998, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1
359.3,1164,Q,69.991,31.009, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1
360.1,1045,Q,69.522787,31.477213000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361.1,882,Q,73.067975,27.932024999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362.1,1086,Q,73.710682,27.289317999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363.1,678,Q,79.106823,21.893176999999994, , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1
364.1,886,Q,76.399608,24.600392, , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1
365.1,Gap,G,0,7118.231, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365.2,Gap,G,0,7118.231, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365.3,Gap,G,0,7118.231, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366.1,1058,Q,76.309043,24.690956999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367.1,189,Q,67.688709,33.311291, , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367.2,582,Q,67.588409,33.411591, , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368.1,1154,Q,73.644453,27.355547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369.1,674,Q,86.441594,14.558406000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370.1,650,Q,82.231094,18.768906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371.1,687,Q,81.245024,19.754976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372.1,1021,Q,72.375982,28.624018000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373.1,216,Q,73.153016,27.846984000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374.1,961,Q,71.618627,29.381372999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375.1,70,T,62.752813,356.50675000000007,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376.1,124,Q,67.243206,33.756794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377.1,1166,Q,75.129897,25.870103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378.1,1009,Q,81.086892,19.913107999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379.1,1133,Q,72.329799,28.670201000000006, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380.1,962,Q,72.368302,28.631698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380.2,209,Q,73.234442,6578.032893999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380.3,Gap,G,0,7404.650032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381.1,595,Q,71.366101,29.633899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383.1,315,Q,68.95639,32.04361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384.1,113,T,62.862732,71.300996, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385.1,540,Q,71.28774,29.71226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386.1,79,Q,79.382569,21.617430999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387.1,313,Q,81.844467,19.155533000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388.1,832,Q,80.711719,20.288280999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389.1,633,Q,67.540166,4861.195858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
390.1,788,T,63.697981,7220.274466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391.1,945,Q,71.188409,29.811591000000007, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
391.2,557,Q,70.895525,30.104474999999994, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
391.3,1293,Q,69.703012,31.296988, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
392.1,1006,Q,81.114111,19.885889000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393.1,690,Q,79.426157,21.573842999999997, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1
394.1,361,T,63.243576,1498.458906,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395.1,Hire,H,0,1283.1230520000001,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396.1,468,Q,66.776698,34.223302000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397.1,Gap,G,0,7438.222064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398.1,612,Q,76.918464,24.081536, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399.1,470,Q,69.621689,31.378310999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400.1,664,Q,86.265482,14.734517999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401.1,841,Q,66.234042,34.765958, , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1
402.1,1245,Q,74.247059,26.752941000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403.1,579,Q,74.734133,26.265867, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1
404.1,15,Q,76.659185,24.340815000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405.1,1005,Q,66.281873,34.718126999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406.1,188,Q,73.749241,27.250759000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407.1,319,Q,79.377955,21.622045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407.2,1205,Q,75.058381,25.941619000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408.1,1098,Q,71.046942,29.953058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409.1,748,Q,68.238629,32.761371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410.1,227,Q,77.064678,23.935322, , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1
411.1,1108,Q,65.343878,6612.494714000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
412.1,793,T,62.897745,357.59488000000005,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413.1,271,Q,83.969969,17.030030999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414.1,Hire,H,0,1566.3195680000003,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
415.1,580,Q,81.211749,19.788251000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
416.1,993,Q,65.599435,5982.695485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
417.1,896,Q,68.853331,32.146669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
418.1,3,Q,77.982823,23.017177000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419.1,725,Q,66.093118,34.906881999999996, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1
420.1,241,Q,68.322035,32.677965, , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1
421.1,378,T,63.896769,1787.6985500000003,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
423.1,596,Q,84.9491,16.0509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424.1,888,Q,74.889152,26.110848000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425.1,933,Q,69.85041,4894.677686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
426.1,626,T,64.459572,930.1145880000001,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
427.1,Gap,G,0,7427.811872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2,Gap,G,0,7427.811872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1,Hire,H,0,1525.4488919999997,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429.1,1015,Q,72.023615,28.976384999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430.1,215,Q,77.71906,23.28094, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
431.1,444,Q,70.481214,30.518786000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432.1,1235,Q,91.524819,9.475181000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433.1,186,Q,82.87462,18.125380000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433.2,24,Q,81.678662,19.321337999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434.1,256,Q,67.693852,33.30614799999999, , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435.1,1092,Q,73.715685,27.284315000000007, , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1
436.1,1198,Q,74.609821,26.390179000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436.2,843,Q,72.925939,28.074061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437.1,155,Q,69.600477,6013.253219000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
438.1,Gap,G,0,7437.466400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.1,1145,Q,69.751054,31.248946000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440.1,1256,Q,83.92767,17.072329999999994, , , , , , , , , , , , , , , , , , , , , , , ,1,1,1
441.1,274,Q,78.469515,22.530485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442.1,Gap,G,0,7436.090479999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.1,Gap,G,0,7366.005712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444.1,754,Q,65.84037,35.15963000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
446.1,443,Q,73.563314,27.436685999999995, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447.1,551,Q,76.452916,24.547083999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448.1,145,Q,82.839861,18.160139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449.1,512,Q,70.003164,30.996836000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450.1,853,Q,84.507092,16.492908, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
451.1,160,Q,82.967949,18.032050999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452.1,1283,Q,72.621174,28.378826000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453.1,Gap,G,0,6655.788256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454.1,Gap,G,0,7428.732479999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.1,670,Q,84.546972,16.453028000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456.1,Gap,G,0,7437.80752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.1,508,Q,83.715012,17.284988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458.1,219,Q,66.926025,34.073975000000004, , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459.1,Hire,H,0,1287.9172800000001,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460.1,1207,Q,75.559819,25.440180999999995, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461.1,413,T,62.724129,5495.271935999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
462.1,918,Q,72.852159,28.147841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462.2,199,Q,70.005881,30.994118999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463.1,834,Q,81.737311,19.262688999999995, , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464.1,710,Q,74.905554,26.094446000000005, , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1
465.1,949,Q,76.244489,24.755511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465.2,243,Q,74.368979,26.631021000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465.3,806,Q,74.189223,26.810777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466.1,1208,Q,77.783189,23.216811000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467.1,504,Q,67.168206,7173.516594000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468.1,849,Q,78.796888,22.203112000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468.2,1167,Q,78.232419,22.767581000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468.3,212,Q,77.14174,23.85826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469.1,875,Q,80.260284,20.739716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470.1,Hire,H,0,1287.2176919999997,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471.1,263,Q,75.593936,25.406064, , , , , , , , , , , , , , , , , , , , , , , ,1,1,1
472.1,1168,Q,78.38903,22.610969999999995, , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1
473.1,247,Q,75.132667,25.867333000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474.1,1116,Q,67.988047,3168.6140490000007,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476.1,Hire,H,0,1284.9697079999999,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477.1,1211,Q,81.349239,19.650761000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477.2,775,Q,79.717536,21.282464000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478.1,Hire,H,0,1566.433528,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479.1,634,Q,73.875591,27.124409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480.1,293,Q,72.125939,28.874060999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481.1,Gap,G,0,7306.095263999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482.1,441,Q,67.114181,33.885819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483.1,1002,Q,75.408737,25.591262999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484.1,578,Q,80.857873,20.142127000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
485.1,575,Q,71.705655,29.294345000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
486.1,560,Q,73.006289,27.993711000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
487.1,1246,Q,65.748249,35.251751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
488.1,Gap,G,0,7434.662560000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489.1,1182,Q,74.454022,26.545978000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490.1,103,Q,67.802042,33.197958, , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1
491.1,181,Q,66.028489,34.97151100000001, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492.1,Hire,H,0,1281.825792,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492.2,Hire,H,0,1281.825792,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492.3,Hire,H,0,1281.825792,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493.1,610,T,63.572593,356.82837000000006,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
494.1,438,Q,72.092002,28.907998000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495.1,439,T,63.545652,357.52965000000006,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496.1,1074,Q,80.167893,20.832106999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
497.1,Gap,G,0,7440.743440000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498.1,988,Q,82.428144,18.571855999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499.1,230,Q,81.727059,19.272941000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500.1,407,Q,84.501601,16.498399000000006, , , , , , , , , , , , , , , , , , , , , , , , , ,1
501.1,494,Q,82.544877,18.455123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502.1,847,Q,72.370568,28.629431999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503.1,205,Q,78.915131,22.084868999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504.1,755,Q,82.595171,18.404829000000007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505.1,72,Q,66.420747,34.579252999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507.1,719,Q,67.26789,33.732110000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508.1,148,Q,75.736916,25.263084000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509.1,60,Q,73.626467,27.373532999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510.1,Hire,H,0,1571.6282559999997,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511.1,Hire,H,0,143.066376, , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1
512.1,Hire,H,0,416.706456, , , , ,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513.1,338,Q,76.242329,24.757671000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514.1,47,Q,77.512495,23.487505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514.2,717,Q,74.77244,26.227559999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
515.1,994,Q,77.735988,23.264011999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
516.1,281,Q,81.756707,19.243292999999994, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517.1,164,Q,79.965788,21.034211999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
518.1,356,Q,69.455619,31.544381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519.1,Gap,G,0,7440.2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.1,742,Q,72.562352,28.437647999999996, , , , , , , , , , , , , , , , , , , , , , , , ,1,1
521.1,862,Q,75.145079,25.854921000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
523.1,571,Q,72.491298,28.508702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
524.1,787,Q,82.710598,18.289401999999995, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1
525.1,Gap,G,0,7434.692719999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.1,400,Q,66.814127,34.185873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
527.1,628,Q,70.396947,30.603053000000003, , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1
528.1,890,Q,68.420532,32.579468000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528.2,591,Q,68.193255,32.80674500000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
530.1,576,Q,68.159004,32.840996000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
531.1,1294,Q,73.443669,27.556331, , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532.1,1238,Q,73.218628,27.781372000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533.1,Gap,G,0,7412.627455999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534.1,1064,Q,65.26497,607.771894,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534.2,563,Q,67.878221,6897.564146999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
