periodos,26,Recursos,1309,positions,1093,jobs,1000
pos,job,perStart,perToFill,ResAsig,ResType,ResRedy,ResStart,LedTime,Filled,Gap,AsigC,GapC,TotC,MS
509.1,509,1,26,60,Q,1,1,0,26,0,27.373532999999995,0.0,27.373532999999995,73.626467
510.1,510,1,26,Hire,H,0,6,5,21,5,142.87529599999993,1428.7529599999998,1571.6282559999997,0
511.1,511,19,8,Hire,H,0,19,11,8,0,143.066376,0.0,143.066376,0
512.1,512,5,22,Hire,H,0,6,5,21,1,138.902152,277.804304,416.706456,0
513.1,513,1,26,338,Q,1,1,0,26,0,24.757671000000002,0.0,24.757671000000002,76.242329
514.1,514,1,26,47,Q,1,1,0,26,0,23.487505,0.0,23.487505,77.512495
514.2,514,1,26,717,Q,1,1,0,26,0,26.227559999999997,0.0,26.227559999999997,74.77244
515.1,515,1,26,994,Q,1,1,0,26,0,23.264011999999994,0.0,23.264011999999994,77.735988
516.1,516,12,15,281,Q,1,12,0,15,0,19.243292999999994,0.0,19.243292999999994,81.756707
517.1,517,1,26,164,Q,1,1,0,26,0,21.034211999999997,0.0,21.034211999999997,79.965788
518.1,518,1,26,356,Q,1,1,0,26,0,31.544381,0.0,31.544381,69.455619
519.1,519,1,26,Gap,G,0,0,0,0,26,0.0,7440.2016,7440.2016,0
520.1,520,25,2,742,Q,24,25,0,2,0,28.437647999999996,0.0,28.437647999999996,72.562352
521.1,521,1,26,862,Q,1,1,0,26,0,25.854921000000004,0.0,25.854921000000004,75.145079
523.1,523,1,26,571,Q,1,1,0,26,0,28.508702,0.0,28.508702,72.491298
524.1,524,16,11,787,Q,11,16,0,11,0,18.289401999999995,0.0,18.289401999999995,82.710598
525.1,525,1,26,Gap,G,0,0,0,0,26,0.0,7434.692719999999,7434.692719999999,0
526.1,526,1,26,400,Q,1,1,0,26,0,34.185873,0.0,34.185873,66.814127
527.1,527,23,4,628,Q,8,23,0,4,0,30.603053000000003,0.0,30.603053000000003,70.396947
528.1,528,1,26,890,Q,1,1,0,26,0,32.579468000000006,0.0,32.579468000000006,68.420532
528.2,528,1,26,591,Q,1,1,0,26,0,32.80674500000001,0.0,32.80674500000001,68.193255
530.1,530,1,26,576,Q,1,1,0,26,0,32.840996000000004,0.0,32.840996000000004,68.159004
531.1,531,7,20,1294,Q,1,7,0,20,0,27.556331,0.0,27.556331,73.443669
532.1,532,1,26,1238,Q,1,1,0,26,0,27.781372000000005,0.0,27.781372000000005,73.218628
533.1,533,1,26,Gap,G,0,0,0,0,26,0.0,7412.627455999999,7412.627455999999,0
534.1,534,1,26,1064,Q,3,3,0,24,2,35.73503000000005,572.0368639999999,607.771894,65.26497
534.2,534,1,26,563,Q,25,25,0,2,24,33.12177900000006,6864.442367999999,6897.564146999999,67.878221
535.1,535,1,26,982,Q,1,1,0,26,0,19.882047,0.0,19.882047,81.117953
536.1,536,1,26,34,Q,1,1,0,26,0,33.769654,0.0,33.769654,67.230346
537.1,537,1,26,176,Q,1,1,0,26,0,23.398227000000006,0.0,23.398227000000006,77.601773
538.1,538,11,16,759,Q,7,11,0,16,0,34.982752000000005,0.0,34.982752000000005,66.017248
539.1,539,1,26,632,Q,1,1,0,26,0,27.028237000000004,0.0,27.028237000000004,73.971763
540.1,540,1,26,778,Q,1,1,0,26,0,32.176430999999994,0.0,32.176430999999994,68.823569
541.1,541,1,26,Gap,G,0,0,0,0,26,0.0,7416.594848,7416.594848,0
542.1,542,1,26,721,T,1,4,3,23,3,71.50801000000001,858.0961200000002,929.6041300000002,65.092867
543.1,543,1,26,817,Q,1,1,0,26,0,34.237742,0.0,34.237742,66.762258
544.1,544,1,26,1147,Q,1,1,0,26,0,20.494482000000005,0.0,20.494482000000005,80.505518
545.1,545,1,26,Gap,G,0,0,0,0,26,0.0,6561.452144000001,6561.452144000001,0
546.1,546,1,26,637,Q,1,1,0,26,0,22.118921,0.0,22.118921,78.881079
548.1,548,17,10,956,Q,1,17,0,10,0,19.98335,0.0,19.98335,81.01665
549.1,549,21,6,930,T,1,21,2,6,0,71.341284,0.0,71.341284,62.989856
550.1,550,1,26,625,Q,1,1,0,26,0,24.955184000000003,0.0,24.955184000000003,76.044816
551.1,551,1,26,712,Q,1,1,0,26,0,19.800404999999998,0.0,19.800404999999998,81.199595
552.1,552,7,20,179,T,1,7,4,20,0,71.117436,0.0,71.117436,64.895365
553.1,553,1,26,Gap,G,0,0,0,0,26,0.0,7429.867743999999,7429.867743999999,0
554.1,554,1,26,Hire,H,0,5,4,22,4,141.03412400000002,1128.2729920000002,1269.3071160000002,0
554.2,554,1,26,Hire,H,0,5,4,22,4,141.03412400000002,1128.2729920000002,1269.3071160000002,0
555.1,555,1,26,611,Q,1,1,0,26,0,25.019238,0.0,25.019238,75.980762
556.1,556,1,26,654,Q,5,5,0,22,4,32.87048099999993,1142.019264,1174.889745,68.129519
556.2,556,1,26,Hire,H,0,6,5,21,5,142.75240800000006,1427.5240800000001,1570.2764880000002,0
557.1,557,14,13,1171,Q,10,14,0,13,0,35.459756,0.0,35.459756,65.540244
558.1,558,1,26,Gap,G,0,0,0,0,26,0.0,7417.8376480000015,7417.8376480000015,0
558.2,558,1,26,Gap,G,0,0,0,0,26,0.0,7417.8376480000015,7417.8376480000015,0
559.1,559,1,26,175,Q,1,1,0,26,0,30.295776000000004,0.0,30.295776000000004,70.704224
560.1,560,1,26,382,Q,1,1,0,26,0,35.57499,0.0,35.57499,65.42501
561.1,561,1,26,86,Q,1,1,0,26,0,20.080282999999994,0.0,20.080282999999994,80.919717
562.1,562,7,20,916,Q,1,7,0,20,0,18.273433999999995,0.0,18.273433999999995,82.726566
562.2,562,7,20,376,Q,1,7,0,20,0,19.303167000000002,0.0,19.303167000000002,81.696833
563.1,563,1,26,1115,Q,1,1,0,26,0,20.321464000000006,0.0,20.321464000000006,80.678536
564.1,564,1,26,1151,Q,1,1,0,26,0,28.520652,0.0,28.520652,72.479348
565.1,565,1,26,Gap,G,0,0,0,0,26,0.0,7427.811872,7427.811872,0
566.1,566,11,16,26,Q,1,11,0,16,0,20.347041000000004,0.0,20.347041000000004,80.652959
567.1,567,1,26,813,Q,1,1,0,26,0,23.650327000000004,0.0,23.650327000000004,77.349673
568.1,568,1,26,Hire,H,0,5,4,22,4,143.01500399999986,1144.1200319999998,1287.1350359999997,0
570.1,570,1,26,Gap,G,0,0,0,0,26,0.0,7434.942736,7434.942736,0
571.1,571,1,26,733,Q,1,1,0,26,0,12.163101999999995,0.0,12.163101999999995,88.836898
572.1,572,1,26,1073,Q,1,1,0,26,0,23.514273000000003,0.0,23.514273000000003,77.485727
573.1,573,1,26,174,Q,1,1,0,26,0,23.037058000000002,0.0,23.037058000000002,77.962942
573.2,573,1,26,431,Q,1,1,0,26,0,25.745987999999997,0.0,25.745987999999997,75.254012
573.3,573,1,26,944,Q,1,1,0,26,0,25.915257999999994,0.0,25.915257999999994,75.084742
574.1,574,1,26,1075,Q,1,1,0,26,0,27.000589000000005,0.0,27.000589000000005,73.999411
575.1,575,21,6,1080,Q,19,21,0,6,0,29.11896,0.0,29.11896,71.88104
576.1,576,1,26,1157,Q,1,1,0,26,0,15.614288000000002,0.0,15.614288000000002,85.385712
577.1,577,1,26,1174,Q,1,1,0,26,0,22.936617999999996,0.0,22.936617999999996,78.063382
578.1,578,1,26,445,Q,1,1,0,26,0,31.198667,0.0,31.198667,69.801333
579.1,579,21,6,1010,Q,1,21,0,6,0,33.27174599999999,0.0,33.27174599999999,67.728254
580.1,580,20,7,151,Q,1,20,0,7,0,15.850122999999996,0.0,15.850122999999996,85.149877
581.1,581,1,26,Gap,G,0,0,0,0,26,0.0,7437.466400000001,7437.466400000001,0
581.2,581,1,26,Gap,G,0,0,0,0,26,0.0,7437.466400000001,7437.466400000001,0
581.3,581,1,26,Gap,G,0,0,0,0,26,0.0,7437.466400000001,7437.466400000001,0
582.1,582,1,26,96,Q,1,1,0,26,0,27.014148000000006,0.0,27.014148000000006,73.985852
583.1,583,1,26,828,T,1,2,1,25,1,71.51775599999996,286.07102399999997,357.58877999999993,65.003757
584.1,584,1,26,84,Q,1,1,0,26,0,32.802589999999995,0.0,32.802589999999995,68.19741
584.2,584,1,26,Gap,G,0,0,0,0,26,0.0,7441.222879999999,7441.222879999999,0
584.3,584,1,26,Gap,G,0,0,0,0,26,0.0,7441.222879999999,7441.222879999999,0
585.1,585,1,26,584,Q,1,1,0,26,0,31.893940999999998,0.0,31.893940999999998,69.106059
586.1,586,1,26,518,Q,1,1,0,26,0,24.392404,0.0,24.392404,76.607596
587.1,587,1,26,1117,Q,1,1,0,26,0,32.376384,0.0,32.376384,68.623616
588.1,588,1,26,249,Q,1,1,0,26,0,22.494530999999995,0.0,22.494530999999995,78.505469
589.1,589,1,26,867,Q,1,1,0,26,0,19.041459000000003,0.0,19.041459000000003,81.958541
590.1,590,1,26,588,Q,1,1,0,26,0,32.669472,0.0,32.669472,68.330528
591.1,591,1,26,840,Q,1,1,0,26,0,35.268201000000005,0.0,35.268201000000005,65.731799
592.1,592,1,26,Gap,G,0,0,0,0,26,0.0,7424.988063999999,7424.988063999999,0
593.1,593,1,26,985,Q,25,25,0,2,24,31.75286700000015,6864.3697919999995,6896.122659,69.247133
593.2,593,1,26,Gap,G,0,0,0,0,26,0.0,7436.400608,7436.400608,0
594.1,594,1,26,810,Q,1,1,0,26,0,30.969429000000005,0.0,30.969429000000005,70.030571
595.1,595,1,26,952,Q,1,1,0,26,0,30.875321,0.0,30.875321,70.124679
596.1,596,1,26,614,Q,1,1,0,26,0,31.377714999999995,0.0,31.377714999999995,69.622285
598.1,598,1,26,82,Q,1,1,0,26,0,24.968585000000004,0.0,24.968585000000004,76.031415
598.2,598,1,26,233,Q,1,1,0,26,0,25.884332,0.0,25.884332,75.115668
599.1,599,1,26,Gap,G,0,0,0,0,26,0.0,7440.041855999999,7440.041855999999,0
600.1,600,1,26,1201,Q,26,26,0,1,25,34.64498800000001,6928.9976,6963.642588,66.355012
601.1,601,1,26,716,Q,1,1,0,26,0,16.805730999999994,0.0,16.805730999999994,84.194269
602.1,602,1,26,415,Q,1,1,0,26,0,16.600907000000007,0.0,16.600907000000007,84.399093
603.1,603,1,26,1297,Q,1,1,0,26,0,33.271519999999995,0.0,33.271519999999995,67.72848
604.1,604,8,19,357,Q,7,8,0,19,0,31.829643000000004,0.0,31.829643000000004,69.170357
605.1,605,1,26,1176,Q,13,13,0,14,12,33.607822999999826,3417.4245120000005,3451.0323350000003,67.392177
607.1,607,1,26,523,Q,25,25,0,2,24,32.20486400000027,6867.785664,6899.990528,68.795136
608.1,608,1,26,Gap,G,0,0,0,0,26,0.0,7422.257440000001,7422.257440000001,0
609.1,609,1,26,154,Q,1,1,0,26,0,16.259846999999993,0.0,16.259846999999993,84.740153
610.1,610,1,26,306,Q,1,1,0,26,0,16.074258999999998,0.0,16.074258999999998,84.925741
611.1,611,4,23,858,Q,1,4,0,23,0,35.161401999999995,0.0,35.161401999999995,65.838598
612.1,612,5,22,Gap,G,0,0,0,0,22,0.0,6155.3935519999995,6155.3935519999995,0
613.1,613,1,26,798,Q,1,1,0,26,0,35.509795,0.0,35.509795,65.490205
614.1,614,13,14,728,Q,7,13,0,14,0,29.373705,0.0,29.373705,71.626295
615.1,615,1,26,646,Q,1,1,0,26,0,14.526916,0.0,14.526916,86.473084
616.1,616,1,26,Hire,H,0,6,5,21,5,142.8040800000001,1428.0408,1570.84488,0
617.1,617,1,26,213,Q,1,1,0,26,0,12.213793999999993,0.0,12.213793999999993,88.786206
618.1,618,10,17,816,Q,2,10,0,17,0,15.505409999999998,0.0,15.505409999999998,85.49459
619.1,619,1,26,Gap,G,0,0,0,0,26,0.0,7429.096896000001,7429.096896000001,0
620.1,620,1,26,Gap,G,0,0,0,0,26,0.0,7440.189744000001,7440.189744000001,0
621.1,621,1,26,941,Q,1,1,0,26,0,25.375534000000002,0.0,25.375534000000002,75.624466
622.1,622,1,26,Gap,G,0,0,0,0,26,0.0,7435.494976000001,7435.494976000001,0
623.1,623,1,26,35,Q,1,1,0,26,0,31.567285,0.0,31.567285,69.432715
624.1,624,1,26,Gap,G,0,0,0,0,26,0.0,7441.117216000001,7441.117216000001,0
625.1,625,1,26,802,Q,1,1,0,26,0,28.751923000000005,0.0,28.751923000000005,72.248077
626.1,626,1,26,375,Q,1,1,0,26,0,29.398717000000005,0.0,29.398717000000005,71.601283
627.1,627,1,26,635,Q,1,1,0,26,0,16.663814000000002,0.0,16.663814000000002,84.336186
628.1,628,1,26,946,Q,1,1,0,26,0,32.818864000000005,0.0,32.818864000000005,68.181136
629.1,629,1,26,503,Q,1,1,0,26,0,32.55974500000001,0.0,32.55974500000001,68.440255
630.1,630,1,26,59,Q,1,1,0,26,0,26.414462999999998,0.0,26.414462999999998,74.585537
631.1,631,1,26,1040,Q,1,1,0,26,0,29.138202000000007,0.0,29.138202000000007,71.861798
632.1,632,1,26,509,Q,1,1,0,26,0,32.102335999999994,0.0,32.102335999999994,68.897664
633.1,633,1,26,620,Q,1,1,0,26,0,28.340379,0.0,28.340379,72.659621
634.1,634,1,26,746,Q,1,1,0,26,0,35.346132,0.0,35.346132,65.653868
635.1,635,1,26,1204,Q,1,1,0,26,0,33.231849999999994,0.0,33.231849999999994,67.76815
636.1,636,1,26,1037,Q,1,1,0,26,0,28.57772,0.0,28.57772,72.42228
637.1,637,1,26,621,Q,1,1,0,26,0,22.839006999999995,0.0,22.839006999999995,78.160993
638.1,638,1,26,726,Q,1,1,0,26,0,23.807389999999998,0.0,23.807389999999998,77.19261
639.1,639,14,13,604,T,1,14,1,13,0,71.363504,0.0,71.363504,62.71863
641.1,641,1,26,543,Q,1,1,0,26,0,27.940014000000005,0.0,27.940014000000005,73.059986
641.2,641,1,26,860,Q,1,1,0,26,0,35.012805,0.0,35.012805,65.987195
641.3,641,1,26,1102,Q,1,1,0,26,0,35.043469,0.0,35.043469,65.956531
642.1,642,1,26,341,Q,1,1,0,26,0,35.440172000000004,0.0,35.440172000000004,65.559828
643.1,643,1,26,135,Q,1,1,0,26,0,34.843631,0.0,34.843631,66.156369
644.1,644,1,26,131,Q,20,20,0,7,19,35.62518600000021,5437.553760000001,5473.178946000001,65.374814
645.1,645,13,14,762,Q,1,13,0,14,0,27.993561999999997,0.0,27.993561999999997,73.006438
646.1,646,17,10,692,Q,17,17,0,10,0,29.466291999999996,0.0,29.466291999999996,71.533708
647.1,647,1,26,331,Q,1,1,0,26,0,29.508457000000007,0.0,29.508457000000007,71.491543
648.1,648,1,26,448,Q,1,1,0,26,0,28.615235999999996,0.0,28.615235999999996,72.384764
648.2,648,1,26,57,Q,1,1,0,26,0,29.767584999999997,0.0,29.767584999999997,71.232415
648.3,648,1,26,617,Q,1,1,0,26,0,32.61031199999999,0.0,32.61031199999999,68.389688
649.1,649,1,26,1077,Q,1,1,0,26,0,29.691661999999994,0.0,29.691661999999994,71.308338
650.1,650,1,26,965,Q,1,1,0,26,0,31.545693,0.0,31.545693,69.454307
650.2,650,1,26,934,Q,1,1,0,26,0,33.337880999999996,0.0,33.337880999999996,67.662119
650.3,650,1,26,1159,Q,1,1,0,26,0,33.577473,0.0,33.577473,67.422527
651.1,651,4,23,581,Q,1,4,0,23,0,24.142643000000007,0.0,24.142643000000007,76.857357
652.1,652,1,26,478,Q,1,1,0,26,0,31.941035999999997,0.0,31.941035999999997,69.058964
653.1,653,1,26,942,Q,1,1,0,26,0,28.325148,0.0,28.325148,72.674852
653.2,653,1,26,1291,Q,1,1,0,26,0,28.325148,0.0,28.325148,72.674852
653.3,653,1,26,1225,Q,1,1,0,26,0,28.988551,0.0,28.988551,72.011449
654.1,654,1,26,Gap,G,0,0,0,0,26,0.0,7412.717519999999,7412.717519999999,0
656.1,656,1,26,36,Q,1,1,0,26,0,20.155242,0.0,20.155242,80.844758
657.1,657,24,3,906,T,1,24,1,3,0,71.36786000000001,0.0,71.36786000000001,63.312225
658.1,658,1,26,1178,Q,1,1,0,26,0,29.115944,0.0,29.115944,71.884056
659.1,659,1,26,686,Q,1,1,0,26,0,24.927671000000004,0.0,24.927671000000004,76.072329
660.1,660,1,26,496,Q,1,1,0,26,0,34.778738000000004,0.0,34.778738000000004,66.221262
661.1,661,18,9,298,Q,14,18,0,9,0,28.325146000000004,0.0,28.325146000000004,72.674854
662.1,662,25,2,6,Q,17,25,0,2,0,27.75425,0.0,27.75425,73.24575
663.1,663,6,21,257,Q,1,6,0,21,0,34.10235,0.0,34.10235,66.89765
664.1,664,1,26,Gap,G,0,0,0,0,26,0.0,7437.248207999999,7437.248207999999,0
665.1,665,14,13,800,Q,4,14,0,13,0,30.667872000000003,0.0,30.667872000000003,70.332128
666.1,666,1,26,466,Q,1,1,0,26,0,26.602806,0.0,26.602806,74.397194
667.1,667,1,26,757,T,1,4,3,23,3,71.35961399999997,856.3153679999999,927.6749819999999,62.859711
668.1,668,1,26,152,Q,1,1,0,26,0,16.791585999999995,0.0,16.791585999999995,84.208414
669.1,669,19,8,647,Q,1,19,0,8,0,29.607354,0.0,29.607354,71.392646
670.1,670,1,26,1041,Q,1,1,0,26,0,23.354562,0.0,23.354562,77.645438
671.1,671,1,26,390,Q,1,1,0,26,0,31.629880999999997,0.0,31.629880999999997,69.370119
672.1,672,1,26,969,Q,1,1,0,26,0,28.978511999999995,0.0,28.978511999999995,72.021488
673.1,673,1,26,33,Q,1,1,0,26,0,24.067757,0.0,24.067757,76.932243
674.1,674,1,26,202,Q,1,1,0,26,0,26.828875999999994,0.0,26.828875999999994,74.171124
675.1,675,1,26,Hire,H,0,5,4,22,4,142.785212,1142.281696,1285.066908,0
676.1,676,1,26,1250,Q,1,1,0,26,0,19.580594000000005,0.0,19.580594000000005,81.419406
677.1,677,1,26,71,Q,1,1,0,26,0,19.897644999999997,0.0,19.897644999999997,81.102355
678.1,678,1,26,831,Q,1,1,0,26,0,31.969949999999997,0.0,31.969949999999997,69.03005
678.2,678,1,26,964,Q,1,1,0,26,0,35.250889,0.0,35.250889,65.749111
679.1,679,1,26,25,Q,1,1,0,26,0,23.570892,0.0,23.570892,77.429108
679.2,679,1,26,214,Q,1,1,0,26,0,28.209951000000004,0.0,28.209951000000004,72.790049
679.3,679,1,26,1195,Q,1,1,0,26,0,31.710448999999997,0.0,31.710448999999997,69.289551
680.1,680,1,26,1177,Q,1,1,0,26,0,26.325712999999993,0.0,26.325712999999993,74.674287
681.1,681,1,26,277,Q,1,1,0,26,0,27.165234999999996,0.0,27.165234999999996,73.834765
682.1,682,1,26,1180,Q,1,1,0,26,0,27.340781000000007,0.0,27.340781000000007,73.659219
683.1,683,1,26,1200,Q,1,1,0,26,0,22.831175,0.0,22.831175,78.168825
684.1,684,1,26,752,Q,1,1,0,26,0,33.766180000000006,0.0,33.766180000000006,67.23382
685.1,685,1,26,1024,Q,1,1,0,26,0,33.699704999999994,0.0,33.699704999999994,67.300295
686.1,686,1,26,586,Q,1,1,0,26,0,15.735022,0.0,15.735022,85.264978
687.1,687,1,26,1052,Q,1,1,0,26,0,34.208696,0.0,34.208696,66.791304
688.1,688,1,26,1155,Q,1,1,0,26,0,23.843862,0.0,23.843862,77.156138
689.1,689,1,26,607,Q,1,1,0,26,0,23.519903,0.0,23.519903,77.480097
690.1,690,1,26,139,Q,1,1,0,26,0,27.043864,0.0,27.043864,73.956136
691.1,691,1,26,702,Q,1,1,0,26,0,29.268822,0.0,29.268822,71.731178
692.1,692,1,26,428,T,1,4,3,23,3,71.32817799999998,855.9381360000001,927.2663140000001,63.324593
693.1,693,1,26,649,Q,1,1,0,26,0,15.793864,0.0,15.793864,85.206136
693.2,693,1,26,953,Q,1,1,0,26,0,17.873305000000002,0.0,17.873305000000002,83.126695
693.3,693,1,26,476,Q,1,1,0,26,0,18.455743999999996,0.0,18.455743999999996,82.544256
694.1,694,1,26,639,Q,1,1,0,26,0,27.041162999999997,0.0,27.041162999999997,73.958837
695.1,695,1,26,316,Q,1,1,0,26,0,25.878743999999998,0.0,25.878743999999998,75.121256
695.2,695,1,26,372,T,9,12,3,15,11,71.54316599999993,3147.8993040000005,3219.4424700000004,62.770193
695.3,695,1,26,442,T,13,16,3,11,15,71.54316600000038,4292.589960000001,4364.1331260000015,64.542876
696.1,696,3,24,1289,Q,1,3,0,24,0,26.733734999999996,0.0,26.733734999999996,74.266265
697.1,697,1,26,Hire,H,0,6,5,21,5,138.64655599999992,1386.4655599999996,1525.1121159999996,0
698.1,698,1,26,Gap,G,0,0,0,0,26,0.0,7424.569151999999,7424.569151999999,0
699.1,699,1,26,836,T,1,3,2,24,2,71.30134999999996,570.4108000000001,641.7121500000001,62.717726
701.1,701,1,26,366,Q,1,1,0,26,0,19.349594999999994,0.0,19.349594999999994,81.650405
702.1,702,1,26,Hire,H,0,6,5,21,5,142.67391599999996,1426.73916,1569.413076,0
703.1,703,4,23,387,Q,1,4,0,23,0,34.587146000000004,0.0,34.587146000000004,66.412854
704.1,704,1,26,Hire,H,0,5,4,22,4,143.09745199999998,1144.7796159999998,1287.8770679999998,0
705.1,705,1,26,667,Q,1,1,0,26,0,19.218545000000006,0.0,19.218545000000006,81.781455
706.1,706,14,13,1060,Q,1,14,0,13,0,15.058937,0.0,15.058937,85.941063
707.1,707,25,2,88,Q,16,25,0,2,0,33.39409499999999,0.0,33.39409499999999,67.605905
708.1,708,4,23,749,T,1,4,1,23,0,71.539998,0.0,71.539998,62.937279
709.1,709,1,26,8,T,5,7,2,20,6,71.43762399999991,1714.502976,1785.9406,64.269244
710.1,710,1,26,1113,Q,1,1,0,26,0,26.056043000000003,0.0,26.056043000000003,74.943957
711.1,711,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
711.2,711,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
711.3,711,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
712.1,712,1,26,Hire,H,0,5,4,22,4,143.03013600000008,1144.2410880000002,1287.2712240000003,0
713.1,713,1,26,105,Q,1,1,0,26,0,34.614309000000006,0.0,34.614309000000006,66.385691
714.1,714,1,26,Gap,G,0,0,0,0,26,0.0,7175.928032000002,7175.928032000002,0
714.2,714,1,26,Gap,G,0,0,0,0,26,0.0,7175.928032000002,7175.928032000002,0
714.3,714,1,26,Gap,G,0,0,0,0,26,0.0,7175.928032000002,7175.928032000002,0
715.1,715,19,8,1001,Q,6,19,0,8,0,21.219633,0.0,21.219633,79.780367
716.1,716,1,26,1185,Q,1,1,0,26,0,18.618509000000003,0.0,18.618509000000003,82.381491
717.1,717,1,26,69,Q,5,5,0,22,4,35.613076999999976,1141.978208,1177.591285,65.386923
718.1,718,1,26,631,Q,1,1,0,26,0,17.818796000000006,0.0,17.818796000000006,83.181204
719.1,719,1,26,851,Q,1,1,0,26,0,18.613136999999995,0.0,18.613136999999995,82.386863
720.1,720,14,13,484,Q,12,14,0,13,0,33.976476000000005,0.0,33.976476000000005,67.023524
720.2,720,14,13,794,T,8,14,4,13,0,71.53321,0.0,71.53321,64.636817
720.3,720,14,13,1269,T,8,14,4,13,0,71.53321,0.0,71.53321,64.318073
721.1,721,1,26,121,T,12,14,2,13,13,71.3503639999999,3710.2189280000007,3781.5692920000006,64.848703
722.1,722,1,26,28,Q,1,1,0,26,0,18.943672000000007,0.0,18.943672000000007,82.056328
723.1,723,1,26,Gap,G,0,0,0,0,26,0.0,7402.818384,7402.818384,0
724.1,724,1,26,104,Q,1,1,0,26,0,24.953522000000007,0.0,24.953522000000007,76.046478
725.1,725,1,26,Gap,G,0,0,0,0,26,0.0,7428.154031999999,7428.154031999999,0
726.1,726,1,26,622,Q,1,1,0,26,0,23.767607999999996,0.0,23.767607999999996,77.232392
727.1,727,1,26,758,Q,1,1,0,26,0,17.287668999999994,0.0,17.287668999999994,83.712331
728.1,728,7,20,339,Q,1,7,0,20,0,24.984919000000005,0.0,24.984919000000005,76.015081
729.1,729,1,26,1120,Q,1,1,0,26,0,26.519205999999997,0.0,26.519205999999997,74.480794
730.1,730,1,26,446,T,1,4,3,23,3,71.21519599999999,854.5823519999999,925.7975479999999,64.298028
731.1,731,1,26,535,Q,1,1,0,26,0,29.721825999999993,0.0,29.721825999999993,71.278174
732.1,732,8,19,21,Q,1,8,0,19,0,24.526978999999997,0.0,24.526978999999997,76.473021
732.2,732,8,19,1275,Q,1,8,0,19,0,25.041043000000002,0.0,25.041043000000002,75.958957
733.1,733,1,26,98,Q,1,1,0,26,0,22.213678,0.0,22.213678,78.786322
734.1,734,1,26,349,Q,1,1,0,26,0,21.583138000000005,0.0,21.583138000000005,79.416862
735.1,735,1,26,292,Q,1,1,0,26,0,28.685976999999994,0.0,28.685976999999994,72.314023
736.1,736,1,26,Gap,G,0,0,0,0,26,0.0,7434.725375999999,7434.725375999999,0
737.1,737,1,26,1307,Q,1,1,0,26,0,24.560340999999994,0.0,24.560340999999994,76.439659
738.1,738,1,26,Gap,G,0,0,0,0,26,0.0,7434.850176,7434.850176,0
739.1,739,1,26,568,Q,1,1,0,26,0,23.668614000000005,0.0,23.668614000000005,77.331386
740.1,740,23,4,884,Q,1,23,0,4,0,15.777569999999997,0.0,15.777569999999997,85.22243
741.1,741,1,26,394,Q,1,1,0,26,0,28.878262000000007,0.0,28.878262000000007,72.121738
742.1,742,1,26,332,Q,1,1,0,26,0,24.099751999999995,0.0,24.099751999999995,76.900248
743.1,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
743.2,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
743.3,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
744.1,744,1,26,Gap,G,0,0,0,0,26,0.0,7430.621328000001,7430.621328000001,0
745.1,745,1,26,1224,T,6,7,1,20,6,71.51897600000007,1716.4554240000002,1787.9744000000003,62.973348
746.1,746,1,26,516,Q,1,1,0,26,0,25.162723999999997,0.0,25.162723999999997,75.837276
747.1,747,1,26,Hire,H,0,6,5,21,5,140.21565600000008,1402.1565600000004,1542.3722160000004,0
748.1,748,1,26,855,Q,1,1,0,26,0,30.472295000000003,0.0,30.472295000000003,70.527705
749.1,749,1,26,1236,Q,1,1,0,26,0,32.831085,0.0,32.831085,68.168915
750.1,750,1,26,412,Q,1,1,0,26,0,27.55892,0.0,27.55892,73.44108
751.1,751,8,19,1012,Q,1,8,0,19,0,14.551875999999993,0.0,14.551875999999993,86.448124
752.1,752,1,26,1087,Q,1,1,0,26,0,28.325671,0.0,28.325671,72.674329
753.1,753,1,26,1106,Q,1,1,0,26,0,25.474576999999996,0.0,25.474576999999996,75.525423
754.1,754,18,9,1302,Q,4,18,0,9,0,30.298821000000004,0.0,30.298821000000004,70.701179
755.1,755,1,26,1013,Q,1,1,0,26,0,32.80674500000001,0.0,32.80674500000001,68.193255
756.1,756,1,26,1056,Q,1,1,0,26,0,30.874533,0.0,30.874533,70.125467
757.1,757,1,26,Hire,H,0,6,5,21,5,142.76448400000004,1427.64484,1570.409324,0
758.1,758,1,26,Gap,G,0,0,0,0,26,0.0,7346.200575999998,7346.200575999998,0
759.1,759,1,26,Gap,G,0,0,0,0,26,0.0,7440.050175999999,7440.050175999999,0
759.2,759,1,26,Gap,G,0,0,0,0,26,0.0,7440.050175999999,7440.050175999999,0
760.1,760,17,10,1276,Q,13,17,0,10,0,31.264989999999997,0.0,31.264989999999997,69.73501
761.1,761,1,26,796,Q,1,1,0,26,0,34.117327,0.0,34.117327,66.882673
761.2,761,1,26,321,Q,1,1,0,26,0,35.643007,0.0,35.643007,65.356993
762.1,762,1,26,66,T,1,2,1,25,1,71.52039000000002,286.08155999999997,357.60195,64.293091
