periodos,26,Recursos,1309,positions,1093,jobs,1000
pos,job,perStart,perToFill,ResAsig,ResType,ResRedy,ResStart,LedTime,Filled,Gap,AsigC,GapC,TotC,MS
588.1,588,1,26,1102,Q,1,1,0,26,0,25.0,0.0,25.0,75.357711
589.1,589,1,26,12,Q,1,1,0,26,0,30.0,0.0,30.0,70.583446
590.1,590,1,26,588,Q,1,1,0,26,0,32.0,0.0,32.0,68.330528
591.1,591,1,26,595,Q,1,1,0,26,0,29.0,0.0,29.0,71.366101
592.1,592,1,26,687,Q,1,1,0,26,0,28.0,0.0,28.0,72.177477
593.1,593,1,26,1254,Q,1,1,0,26,0,19.0,0.0,19.0,81.48449
593.2,593,1,26,119,Q,1,1,0,26,0,32.0,0.0,32.0,68.283051
594.1,594,1,26,564,Q,1,1,0,26,0,29.0,0.0,29.0,71.016901
595.1,595,1,26,775,Q,1,1,0,26,0,32.0,0.0,32.0,68.41215
596.1,596,1,26,853,Q,1,1,0,26,0,23.0,0.0,23.0,77.517564
598.1,598,1,26,1259,Q,1,1,0,26,0,35.0,0.0,35.0,65.353583
598.2,598,1,26,836,Q,1,1,0,26,0,35.0,0.0,35.0,65.563473
599.1,599,1,26,690,Q,1,1,0,26,0,30.0,0.0,30.0,70.30646
600.1,600,1,26,800,Q,4,4,0,23,3,34.52028800000005,831.479712,866.0,66.355012
601.1,601,1,26,716,Q,1,1,0,26,0,16.0,0.0,16.0,84.194269
602.1,602,1,26,239,Q,1,1,0,26,0,21.0,0.0,21.0,79.029547
603.1,603,1,26,229,Q,1,1,0,26,0,33.0,0.0,33.0,67.411892
604.1,604,8,19,357,Q,7,8,0,19,0,31.0,0.0,31.0,69.170357
605.1,605,1,26,1003,Q,1,1,0,26,0,33.0,0.0,33.0,67.507209
607.1,607,1,26,649,Q,1,1,0,26,0,28.0,0.0,28.0,72.055957
608.1,608,1,26,152,Q,1,1,0,26,0,19.0,0.0,19.0,81.757773
609.1,609,1,26,1028,Q,1,1,0,26,0,32.0,0.0,32.0,68.450335
610.1,610,1,26,193,Q,1,1,0,26,0,26.0,0.0,26.0,74.648011
611.1,611,4,23,651,Q,1,4,0,23,0,33.0,0.0,33.0,67.346175
612.1,612,5,22,134,Q,1,5,0,22,0,31.0,0.0,31.0,69.358091
613.1,613,1,26,771,Q,1,1,0,26,0,24.0,0.0,24.0,76.222805
614.1,614,13,14,728,Q,7,13,0,14,0,29.0,0.0,29.0,71.626295
615.1,615,1,26,575,Q,1,1,0,26,0,15.0,0.0,15.0,85.011572
616.1,616,1,26,1055,Q,1,1,0,26,0,29.0,0.0,29.0,71.177232
617.1,617,1,26,276,Q,1,1,0,26,0,30.0,0.0,30.0,70.163608
618.1,618,10,17,720,Q,8,10,0,17,0,28.0,0.0,28.0,72.702299
619.1,619,1,26,862,Q,1,1,0,26,0,32.0,0.0,32.0,68.163299
620.1,620,1,26,543,Q,1,1,0,26,0,35.0,0.0,35.0,65.377751
621.1,621,1,26,734,Q,1,1,0,26,0,29.0,0.0,29.0,71.313936
622.1,622,1,26,59,Q,1,1,0,26,0,29.0,0.0,29.0,71.847551
623.1,623,1,26,35,Q,1,1,0,26,0,31.0,0.0,31.0,69.432715
624.1,624,1,26,1195,Q,1,1,0,26,0,34.0,0.0,34.0,66.361126
625.1,625,1,26,1021,Q,1,1,0,26,0,28.0,0.0,28.0,72.375982
626.1,626,1,26,411,Q,1,1,0,26,0,32.0,0.0,32.0,68.803852
627.1,627,1,26,581,Q,1,1,0,26,0,23.0,0.0,23.0,77.909673
628.1,628,1,26,946,Q,1,1,0,26,0,32.0,0.0,32.0,68.181136
629.1,629,1,26,760,Q,1,1,0,26,0,28.0,0.0,28.0,72.184095
630.1,630,1,26,231,Q,1,1,0,26,0,29.0,0.0,29.0,71.419293
631.1,631,1,26,828,Q,1,1,0,26,0,31.0,0.0,31.0,69.864907
632.1,632,1,26,706,Q,1,1,0,26,0,29.0,0.0,29.0,71.123569
633.1,633,1,26,620,Q,1,1,0,26,0,28.0,0.0,28.0,72.659621
634.1,634,1,26,548,Q,1,1,0,26,0,31.0,0.0,31.0,69.264024
635.1,635,1,26,1204,Q,1,1,0,26,0,33.0,0.0,33.0,67.76815
636.1,636,1,26,1037,Q,1,1,0,26,0,28.0,0.0,28.0,72.42228
637.1,637,1,26,158,Q,1,1,0,26,0,33.0,0.0,33.0,67.954889
638.1,638,1,26,1303,Q,1,1,0,26,0,19.0,0.0,19.0,81.175693
639.1,639,14,13,551,Q,1,14,0,13,0,34.0,0.0,34.0,66.413515
641.1,641,1,26,860,Q,1,1,0,26,0,35.0,0.0,35.0,65.987195
641.2,641,1,26,1051,Q,1,1,0,26,0,17.0,0.0,17.0,83.442173
641.3,641,1,26,80,Q,1,1,0,26,0,16.0,0.0,16.0,84.86959
642.1,642,1,26,341,Q,1,1,0,26,0,35.0,0.0,35.0,65.559828
643.1,643,1,26,1156,Q,1,1,0,26,0,35.0,0.0,35.0,65.403554
644.1,644,1,26,268,Q,1,1,0,26,0,35.0,0.0,35.0,65.828793
645.1,645,13,14,372,Q,9,13,0,14,0,31.0,0.0,31.0,69.082249
646.1,646,17,10,692,Q,17,17,0,10,0,29.0,0.0,29.0,71.533708
647.1,647,1,26,106,Q,1,1,0,26,0,31.0,0.0,31.0,69.757977
648.1,648,1,26,388,Q,1,1,0,26,0,32.0,0.0,32.0,68.581952
648.2,648,1,26,746,Q,1,1,0,26,0,33.0,0.0,33.0,67.821718
648.3,648,1,26,638,Q,1,1,0,26,0,35.0,0.0,35.0,65.65186
649.1,649,1,26,1077,Q,1,1,0,26,0,29.0,0.0,29.0,71.308338
650.1,650,1,26,1268,Q,1,1,0,26,0,33.0,0.0,33.0,67.336158
650.2,650,1,26,86,Q,1,1,0,26,0,29.0,0.0,29.0,71.546663
650.3,650,1,26,756,Q,1,1,0,26,0,34.0,0.0,34.0,66.295567
651.1,651,4,23,1232,Q,2,4,0,23,0,34.0,0.0,34.0,66.978953
652.1,652,1,26,478,Q,1,1,0,26,0,31.0,0.0,31.0,69.058964
653.1,653,1,26,1065,Q,1,1,0,26,0,29.0,0.0,29.0,71.191023
653.2,653,1,26,91,Q,1,1,0,26,0,35.0,0.0,35.0,65.61855
653.3,653,1,26,397,Q,1,1,0,26,0,34.0,0.0,34.0,66.141299
654.1,654,1,26,153,Q,1,1,0,26,0,32.0,0.0,32.0,68.883534
656.1,656,1,26,601,Q,1,1,0,26,0,17.0,0.0,17.0,83.082514
657.1,657,24,3,524,Q,15,24,0,3,0,35.0,0.0,35.0,65.34054
658.1,658,1,26,1053,Q,1,1,0,26,0,29.0,0.0,29.0,71.884056
659.1,659,1,26,570,Q,1,1,0,26,0,29.0,0.0,29.0,71.444497
660.1,660,1,26,503,Q,1,1,0,26,0,35.0,0.0,35.0,65.880949
661.1,661,18,9,55,Q,6,18,0,9,0,34.0,0.0,34.0,66.01714
662.1,662,25,2,563,Q,25,25,0,2,0,31.0,0.0,31.0,69.108953
663.1,663,6,21,257,Q,1,6,0,21,0,34.0,0.0,34.0,66.89765
664.1,664,1,26,165,Q,1,1,0,26,0,26.0,0.0,26.0,74.884597
665.1,665,14,13,747,Q,14,14,0,13,0,35.0,0.0,35.0,65.301952
666.1,666,1,26,1082,Q,1,1,0,26,0,30.0,0.0,30.0,70.355233
667.1,667,1,26,120,Q,1,1,0,26,0,31.0,0.0,31.0,69.558722
668.1,668,1,26,1301,Q,1,1,0,26,0,21.0,0.0,21.0,79.354782
669.1,669,19,8,418,Q,5,19,0,8,0,35.0,0.0,35.0,65.5963
670.1,670,1,26,735,Q,1,1,0,26,0,31.0,0.0,31.0,69.288699
671.1,671,1,26,123,Q,1,1,0,26,0,33.0,0.0,33.0,67.869998
672.1,672,1,26,1048,Q,1,1,0,26,0,34.0,0.0,34.0,66.301204
673.1,673,1,26,1222,Q,1,1,0,26,0,28.0,0.0,28.0,72.57464
674.1,674,1,26,57,Q,1,1,0,26,0,34.0,0.0,34.0,66.252987
675.1,675,1,26,843,Q,1,1,0,26,0,32.0,0.0,32.0,68.69803
676.1,676,1,26,274,Q,1,1,0,26,0,24.0,0.0,24.0,76.444367
677.1,677,1,26,604,Q,1,1,0,26,0,35.0,0.0,35.0,65.414693
678.1,678,1,26,831,Q,1,1,0,26,0,31.0,0.0,31.0,69.03005
678.2,678,1,26,964,Q,1,1,0,26,0,35.0,0.0,35.0,65.749111
679.1,679,1,26,214,Q,1,1,0,26,0,28.0,0.0,28.0,72.790049
679.2,679,1,26,1027,Q,1,1,0,26,0,25.0,0.0,25.0,75.833598
679.3,679,1,26,769,Q,1,1,0,26,0,34.0,0.0,34.0,66.126055
680.1,680,1,26,218,Q,1,1,0,26,0,35.0,0.0,35.0,65.43077
681.1,681,1,26,277,Q,1,1,0,26,0,27.0,0.0,27.0,73.834765
682.1,682,1,26,1180,Q,1,1,0,26,0,27.0,0.0,27.0,73.659219
683.1,683,1,26,68,Q,1,1,0,26,0,35.0,0.0,35.0,65.798842
684.1,684,1,26,752,Q,1,1,0,26,0,33.0,0.0,33.0,67.23382
685.1,685,1,26,284,Q,1,1,0,26,0,34.0,0.0,34.0,66.263185
686.1,686,1,26,586,Q,1,1,0,26,0,15.0,0.0,15.0,85.264978
687.1,687,1,26,176,Q,1,1,0,26,0,27.0,0.0,27.0,73.449875
688.1,688,1,26,1155,Q,1,1,0,26,0,23.0,0.0,23.0,77.156138
689.1,689,1,26,970,Q,1,1,0,26,0,33.0,0.0,33.0,67.46248
690.1,690,1,26,508,Q,1,1,0,26,0,26.0,0.0,26.0,74.365397
691.1,691,1,26,702,Q,1,1,0,26,0,29.0,0.0,29.0,71.731178
692.1,692,1,26,1006,Q,1,1,0,26,0,34.0,0.0,34.0,66.534695
693.1,693,1,26,1236,Q,1,1,0,26,0,19.0,0.0,19.0,81.713299
693.2,693,1,26,299,Q,1,1,0,26,0,19.0,0.0,19.0,81.443872
693.3,693,1,26,476,Q,1,1,0,26,0,18.0,0.0,18.0,82.544256
694.1,694,1,26,1103,Q,1,1,0,26,0,29.0,0.0,29.0,71.80202
695.1,695,1,26,316,Q,1,1,0,26,0,25.0,0.0,25.0,75.121256
695.2,695,1,26,663,Q,1,1,0,26,0,26.0,0.0,26.0,74.790491
695.3,695,1,26,73,Q,1,1,0,26,0,30.0,0.0,30.0,70.367938
696.1,696,3,24,1008,Q,2,3,0,24,0,33.0,0.0,33.0,67.177561
697.1,697,1,26,339,Q,1,1,0,26,0,34.0,0.0,34.0,66.657759
698.1,698,1,26,621,Q,1,1,0,26,0,32.0,0.0,32.0,68.908053
699.1,699,1,26,726,Q,1,1,0,26,0,31.0,0.0,31.0,69.201436
701.1,701,1,26,1098,Q,1,1,0,26,0,27.0,0.0,27.0,73.688558
702.1,702,1,26,664,Q,1,1,0,26,0,34.0,0.0,34.0,66.046999
703.1,703,4,23,387,Q,1,4,0,23,0,34.0,0.0,34.0,66.412854
704.1,704,1,26,1239,Q,1,1,0,26,0,35.0,0.0,35.0,65.593589
705.1,705,1,26,721,Q,1,1,0,26,0,29.0,0.0,29.0,71.741549
706.1,706,14,13,8,Q,5,14,0,13,0,22.0,0.0,22.0,78.100036
707.1,707,25,2,742,Q,24,25,0,2,0,33.0,0.0,33.0,67.22081
708.1,708,4,23,558,Q,1,4,0,23,0,32.0,0.0,32.0,68.27267
709.1,709,1,26,419,Q,1,1,0,26,0,26.0,0.0,26.0,74.657434
710.1,710,1,26,1184,Q,1,1,0,26,0,34.0,0.0,34.0,66.412892
711.1,711,1,26,777,Q,1,1,0,26,0,29.0,0.0,29.0,71.024666
711.2,711,1,26,650,Q,1,1,0,26,0,32.0,0.0,32.0,68.185647
711.3,711,1,26,351,Q,1,1,0,26,0,35.0,0.0,35.0,65.770058
712.1,712,1,26,306,Q,1,1,0,26,0,27.0,0.0,27.0,73.026893
713.1,713,1,26,289,Q,1,1,0,26,0,35.0,0.0,35.0,65.386726
714.1,714,1,26,674,Q,1,1,0,26,0,34.0,0.0,34.0,66.500346
714.2,714,1,26,271,Q,1,1,0,26,0,34.0,0.0,34.0,66.822695
714.3,714,1,26,525,Q,1,1,0,26,0,32.0,0.0,32.0,68.61907
715.1,715,19,8,1001,Q,6,19,0,8,0,21.0,0.0,21.0,79.780367
716.1,716,1,26,394,Q,1,1,0,26,0,32.0,0.0,32.0,68.222131
717.1,717,1,26,128,Q,1,1,0,26,0,29.0,0.0,29.0,71.331484
718.1,718,1,26,631,Q,1,1,0,26,0,17.0,0.0,17.0,83.181204
719.1,719,1,26,222,Q,1,1,0,26,0,33.0,0.0,33.0,67.749621
720.1,720,14,13,484,Q,12,14,0,13,0,33.0,0.0,33.0,67.023524
720.2,720,14,13,327,Q,8,14,0,13,0,33.0,0.0,33.0,67.986519
720.3,720,14,13,847,Q,1,14,0,13,0,32.0,0.0,32.0,68.011534
721.1,721,1,26,1040,Q,1,1,0,26,0,33.0,0.0,33.0,67.284205
722.1,722,1,26,428,Q,1,1,0,26,0,27.0,0.0,27.0,73.292371
723.1,723,1,26,1023,Q,1,1,0,26,0,35.0,0.0,35.0,65.537164
724.1,724,1,26,104,Q,1,1,0,26,0,24.0,0.0,24.0,76.046478
725.1,725,1,26,686,Q,1,1,0,26,0,28.0,0.0,28.0,72.82512
726.1,726,1,26,337,Q,1,1,0,26,0,33.0,0.0,33.0,67.232366
727.1,727,1,26,390,Q,1,1,0,26,0,23.0,0.0,23.0,77.768559
728.1,728,7,20,376,Q,1,7,0,20,0,22.0,0.0,22.0,78.314876
729.1,729,1,26,230,Q,1,1,0,26,0,22.0,0.0,22.0,78.407974
730.1,730,1,26,1110,Q,1,1,0,26,0,34.0,0.0,34.0,66.342902
731.1,731,1,26,784,Q,1,1,0,26,0,32.0,0.0,32.0,68.42003
732.1,732,8,19,171,Q,7,8,0,19,0,33.0,0.0,33.0,67.05505
732.2,732,8,19,21,Q,1,8,0,19,0,24.0,0.0,24.0,76.473021
733.1,733,1,26,859,Q,1,1,0,26,0,22.0,0.0,22.0,78.607394
734.1,734,1,26,349,Q,1,1,0,26,0,21.0,0.0,21.0,79.416862
735.1,735,1,26,607,Q,1,1,0,26,0,24.0,0.0,24.0,76.089731
736.1,736,1,26,1223,Q,1,1,0,26,0,27.0,0.0,27.0,73.856133
737.1,737,1,26,695,Q,1,1,0,26,0,30.0,0.0,30.0,70.096592
738.1,738,1,26,196,Q,1,1,0,26,0,33.0,0.0,33.0,67.557265
739.1,739,1,26,778,Q,1,1,0,26,0,31.0,0.0,31.0,69.132617
740.1,740,23,4,155,Q,22,23,0,4,0,25.0,0.0,25.0,75.240724
741.1,741,1,26,709,Q,1,1,0,26,0,32.0,0.0,32.0,68.712803
742.1,742,1,26,1089,Q,1,1,0,26,0,26.0,0.0,26.0,74.484486
743.1,743,1,26,188,Q,1,1,0,26,0,31.0,0.0,31.0,69.629245
743.2,743,1,26,417,Q,1,1,0,26,0,32.0,0.0,32.0,68.930975
743.3,743,1,26,961,Q,1,1,0,26,0,34.0,0.0,34.0,66.457759
744.1,744,1,26,1120,Q,1,1,0,26,0,27.0,0.0,27.0,73.60468
745.1,745,1,26,330,Q,1,1,0,26,0,34.0,0.0,34.0,66.016558
746.1,746,1,26,516,Q,1,1,0,26,0,25.0,0.0,25.0,75.837276
747.1,747,1,26,1010,Q,1,1,0,26,0,34.0,0.0,34.0,66.18331
748.1,748,1,26,855,Q,1,1,0,26,0,30.0,0.0,30.0,70.527705
749.1,749,1,26,669,Q,1,1,0,26,0,23.0,0.0,23.0,77.441633
750.1,750,1,26,1251,Q,1,1,0,26,0,32.0,0.0,32.0,68.098431
751.1,751,8,19,521,Q,7,8,0,19,0,24.0,0.0,24.0,76.123286
752.1,752,1,26,62,Q,1,1,0,26,0,31.0,0.0,31.0,69.803223
753.1,753,1,26,1134,Q,1,1,0,26,0,27.0,0.0,27.0,73.369801
754.1,754,18,9,198,Q,15,18,0,9,0,32.0,0.0,32.0,68.83289
755.1,755,1,26,399,Q,1,1,0,26,0,35.0,0.0,35.0,65.360521
756.1,756,1,26,439,Q,1,1,0,26,0,34.0,0.0,34.0,66.336338
757.1,757,1,26,264,Q,1,1,0,26,0,32.0,0.0,32.0,68.173554
758.1,758,1,26,891,Q,1,1,0,26,0,33.0,0.0,33.0,67.602538
759.1,759,1,26,578,Q,1,1,0,26,0,24.0,0.0,24.0,76.497578
759.2,759,1,26,1118,Q,1,1,0,26,0,19.0,0.0,19.0,81.827968
760.1,760,17,10,1276,Q,13,17,0,10,0,31.0,0.0,31.0,69.73501
761.1,761,1,26,796,Q,1,1,0,26,0,34.0,0.0,34.0,66.882673
761.2,761,1,26,321,Q,1,1,0,26,0,35.0,0.0,35.0,65.356993
762.1,762,1,26,1159,Q,1,1,0,26,0,33.0,0.0,33.0,67.264889
763.1,763,1,26,142,Q,1,1,0,26,0,34.0,0.0,34.0,66.807075
764.1,764,1,26,386,Q,1,1,0,26,0,28.0,0.0,28.0,72.456528
765.1,765,1,26,849,Q,1,1,0,26,0,27.0,0.0,27.0,73.008116
765.2,765,1,26,184,Q,1,1,0,26,0,29.0,0.0,29.0,71.142882
766.1,766,1,26,1242,Q,1,1,0,26,0,28.0,0.0,28.0,72.455836
767.1,767,1,26,116,Q,1,1,0,26,0,35.0,0.0,35.0,65.649092
768.1,768,1,26,493,Q,1,1,0,26,0,28.0,0.0,28.0,72.020208
768.2,768,1,26,850,Q,1,1,0,26,0,28.0,0.0,28.0,72.090617
769.1,769,1,26,629,Q,1,1,0,26,0,20.0,0.0,20.0,80.775616
770.1,770,1,26,32,Q,1,1,0,26,0,23.0,0.0,23.0,77.232962
771.1,771,1,26,571,Q,1,1,0,26,0,33.0,0.0,33.0,67.159505
772.1,772,1,26,883,Q,1,1,0,26,0,35.0,0.0,35.0,65.246589
773.1,773,19,8,398,Q,1,19,0,8,0,29.0,0.0,29.0,71.826319
774.1,774,1,26,74,Q,1,1,0,26,0,31.0,0.0,31.0,69.646415
775.1,775,19,8,696,Q,1,19,0,8,0,35.0,0.0,35.0,65.38306
775.2,775,19,8,725,Q,13,19,0,8,0,35.0,0.0,35.0,65.770928
776.1,776,1,26,1043,T,1,5,4,22,4,70.61132799999996,1133.388672,1204.0,65.055235
777.1,777,1,26,3,Q,1,1,0,26,0,22.0,0.0,22.0,78.221893
779.1,779,1,26,1267,Q,1,1,0,26,0,32.0,0.0,32.0,68.079243
780.1,780,1,26,1093,Q,1,1,0,26,0,33.0,0.0,33.0,67.414603
781.1,781,1,26,1243,Q,1,1,0,26,0,29.0,0.0,29.0,71.045623
783.1,783,1,26,370,Q,1,1,0,26,0,34.0,0.0,34.0,66.202331
783.2,783,1,26,1136,Q,1,1,0,26,0,35.0,0.0,35.0,65.89737
784.1,784,1,26,1025,Q,1,1,0,26,0,23.0,0.0,23.0,77.393806
785.1,785,1,26,615,Q,1,1,0,26,0,22.0,0.0,22.0,78.54586
786.1,786,1,26,517,Q,1,1,0,26,0,30.0,0.0,30.0,70.381789
787.1,787,23,4,789,Q,16,23,0,4,0,31.0,0.0,31.0,69.3836
788.1,788,1,26,1300,Q,1,1,0,26,0,34.0,0.0,34.0,66.839547
789.1,789,15,12,977,Q,11,15,0,12,0,27.0,0.0,27.0,73.678091
790.1,790,1,26,617,Q,1,1,0,26,0,28.0,0.0,28.0,72.789003
791.1,791,1,26,553,Q,1,1,0,26,0,24.0,0.0,24.0,76.456257
791.2,791,1,26,781,Q,1,1,0,26,0,21.0,0.0,21.0,79.272633
792.1,792,23,4,542,Q,13,23,0,4,0,28.0,0.0,28.0,72.885955
793.1,793,23,4,267,Q,12,23,0,4,0,35.0,0.0,35.0,65.845839
794.1,794,1,26,903,Q,1,1,0,26,0,32.0,0.0,32.0,68.839671
795.1,795,1,26,1035,Q,1,1,0,26,0,33.0,0.0,33.0,67.149367
796.1,796,1,26,526,Q,1,1,0,26,0,34.0,0.0,34.0,66.669419
797.1,797,1,26,500,Q,1,1,0,26,0,34.0,0.0,34.0,66.830705
797.2,797,1,26,864,Q,1,1,0,26,0,34.0,0.0,34.0,66.124799
797.3,797,1,26,675,Q,1,1,0,26,0,33.0,0.0,33.0,67.429249
798.1,798,1,26,637,Q,1,1,0,26,0,34.0,0.0,34.0,66.350212
801.1,801,16,11,334,Q,1,16,0,11,0,35.0,0.0,35.0,65.304042
802.1,802,1,26,661,Q,1,1,0,26,0,26.0,0.0,26.0,74.87697
803.1,803,1,26,236,Q,1,1,0,26,0,28.0,0.0,28.0,72.233105
804.1,804,1,26,949,Q,1,1,0,26,0,33.0,0.0,33.0,67.097491
805.1,805,1,26,530,Q,1,1,0,26,0,34.0,0.0,34.0,66.043332
806.1,806,1,26,1067,Q,1,1,0,26,0,35.0,0.0,35.0,65.280839
806.2,806,1,26,1057,Q,1,1,0,26,0,32.0,0.0,32.0,68.762542
806.3,806,1,26,11,Q,1,1,0,26,0,34.0,0.0,34.0,66.495429
808.1,808,1,26,129,Q,1,1,0,26,0,33.0,0.0,33.0,67.907975
809.1,809,8,19,748,Q,1,8,0,19,0,33.0,0.0,33.0,67.55827
810.1,810,1,26,438,Q,1,1,0,26,0,35.0,0.0,35.0,65.776085
810.2,810,1,26,245,Q,1,1,0,26,0,34.0,0.0,34.0,66.664
811.1,811,1,26,911,Q,1,1,0,26,0,34.0,0.0,34.0,66.740612
812.1,812,2,25,138,Q,1,2,0,25,0,33.0,0.0,33.0,67.747612
813.1,813,1,26,140,Q,1,1,0,26,0,35.0,0.0,35.0,65.976144
814.1,814,1,26,1214,Q,1,1,0,26,0,28.0,0.0,28.0,72.179039
814.2,814,1,26,1179,T,1,3,2,24,2,70.67951999999991,567.3204800000001,638.0,62.798548
814.3,814,1,26,1100,Q,1,1,0,26,0,34.0,0.0,34.0,66.984297
815.1,815,1,26,510,Q,1,1,0,26,0,27.0,0.0,27.0,73.478035
816.1,816,1,26,112,Q,1,1,0,26,0,34.0,0.0,34.0,66.132333
817.1,817,1,26,679,T,1,2,1,25,1,70.427416,283.572584,354.0,63.444947
818.1,818,25,2,121,Q,12,25,0,2,0,25.0,0.0,25.0,75.145594
819.1,819,1,26,425,Q,1,1,0,26,0,35.0,0.0,35.0,65.917935
820.1,820,1,26,308,Q,1,1,0,26,0,28.0,0.0,28.0,72.375455
821.1,821,1,26,873,Q,1,1,0,26,0,35.0,0.0,35.0,65.818208
822.1,822,1,26,324,Q,1,1,0,26,0,19.0,0.0,19.0,81.31573
823.1,823,1,26,322,Q,1,1,0,26,0,24.0,0.0,24.0,76.497105
824.1,824,1,26,835,Q,1,1,0,26,0,33.0,0.0,33.0,67.305858
825.1,825,1,26,177,Q,1,1,0,26,0,33.0,0.0,33.0,67.779498
826.1,826,1,26,343,Q,1,1,0,26,0,28.0,0.0,28.0,72.108186
827.1,827,1,26,499,Q,1,1,0,26,0,25.0,0.0,25.0,75.110397
828.1,828,4,23,593,Q,1,4,0,23,0,15.0,0.0,15.0,85.095434
829.1,829,1,26,161,Q,1,1,0,26,0,33.0,0.0,33.0,67.347806
830.1,830,1,26,403,Q,1,1,0,26,0,26.0,0.0,26.0,74.914643
831.1,831,1,26,848,Q,1,1,0,26,0,34.0,0.0,34.0,66.136126
832.1,832,1,26,1015,Q,1,1,0,26,0,31.0,0.0,31.0,69.31739
833.1,833,1,26,20,Q,1,1,0,26,0,27.0,0.0,27.0,73.548884
835.1,835,1,26,288,Q,1,1,0,26,0,29.0,0.0,29.0,71.970966
835.2,835,1,26,653,Q,1,1,0,26,0,30.0,0.0,30.0,70.810058
835.3,835,1,26,65,Q,1,1,0,26,0,25.0,0.0,25.0,75.440462
836.1,836,1,26,13,T,1,5,4,22,4,68.96975999999995,1104.03024,1173.0,63.150795
836.2,836,1,26,987,T,1,5,4,22,4,68.96975999999995,1104.03024,1173.0,63.885169
836.3,836,1,26,309,T,4,8,4,19,7,68.94707999999991,1932.05292,2001.0,63.255492
837.1,837,1,26,113,Q,2,2,0,25,1,33.114592000000016,283.885408,317.0,67.567443
838.1,838,1,26,191,Q,1,1,0,26,0,32.0,0.0,32.0,68.00752
841.1,841,7,20,597,Q,1,7,0,20,0,31.0,0.0,31.0,69.118007
843.1,843,1,26,889,Q,1,1,0,26,0,33.0,0.0,33.0,67.48346
844.1,844,1,26,501,Q,1,1,0,26,0,28.0,0.0,28.0,72.093589
845.1,845,1,26,700,Q,1,1,0,26,0,29.0,0.0,29.0,71.106894
846.1,846,1,26,842,T,1,4,3,23,3,69.22788000000003,836.77212,906.0,65.040851
847.1,847,1,26,295,Q,1,1,0,26,0,26.0,0.0,26.0,74.050081
848.1,848,6,21,936,Q,1,6,0,21,0,31.0,0.0,31.0,69.404464
849.1,849,17,10,1083,Q,17,17,0,10,0,27.0,0.0,27.0,73.033952
850.1,850,3,24,318,Q,1,3,0,24,0,31.0,0.0,31.0,69.798075
851.1,851,1,26,223,Q,1,1,0,26,0,30.0,0.0,30.0,70.99778
852.1,852,1,26,857,Q,1,1,0,26,0,34.0,0.0,34.0,66.445033
852.2,852,1,26,645,Q,1,1,0,26,0,33.0,0.0,33.0,67.228538
852.3,852,1,26,364,Q,1,1,0,26,0,32.0,0.0,32.0,68.862858
853.1,853,6,21,574,Q,2,6,0,21,0,35.0,0.0,35.0,65.284355
854.1,854,1,26,532,Q,1,1,0,26,0,33.0,0.0,33.0,67.968334
855.1,855,1,26,54,Q,1,1,0,26,0,22.0,0.0,22.0,78.424929
856.1,856,1,26,533,Q,1,1,0,26,0,28.0,0.0,28.0,72.716489
857.1,857,1,26,945,Q,1,1,0,26,0,33.0,0.0,33.0,67.077581
857.2,857,1,26,458,Q,1,1,0,26,0,35.0,0.0,35.0,65.467764
857.3,857,1,26,915,Q,1,1,0,26,0,32.0,0.0,32.0,68.947236
858.1,858,1,26,978,Q,1,1,0,26,0,27.0,0.0,27.0,73.16351
858.2,858,1,26,984,Q,1,1,0,26,0,25.0,0.0,25.0,75.151419
858.3,858,1,26,1284,Q,1,1,0,26,0,28.0,0.0,28.0,72.363114
859.1,859,1,26,738,Q,1,1,0,26,0,32.0,0.0,32.0,68.646828
860.1,860,1,26,972,Q,1,1,0,26,0,34.0,0.0,34.0,66.440767
861.1,861,17,10,1122,Q,1,17,0,10,0,33.0,0.0,33.0,67.016412
862.1,862,1,26,400,Q,1,1,0,26,0,27.0,0.0,27.0,73.655308
863.1,863,1,26,851,Q,1,1,0,26,0,32.0,0.0,32.0,68.303459
864.1,864,1,26,471,Q,1,1,0,26,0,31.0,0.0,31.0,69.225707
865.1,865,16,11,539,Q,1,16,0,11,0,35.0,0.0,35.0,65.654026
866.1,866,1,26,1169,Q,1,1,0,26,0,33.0,0.0,33.0,67.792214
867.1,867,1,26,697,Q,1,1,0,26,0,35.0,0.0,35.0,65.701416
868.1,868,1,26,1193,Q,1,1,0,26,0,35.0,0.0,35.0,65.988504
869.1,869,1,26,918,T,1,4,3,23,3,70.6930799999999,856.3069200000001,927.0,63.843841
870.1,870,1,26,296,Q,1,1,0,26,0,34.0,0.0,34.0,66.060803
871.1,871,1,26,45,Q,1,1,0,26,0,31.0,0.0,31.0,69.219099
872.1,872,12,15,929,Q,10,12,0,15,0,26.0,0.0,26.0,74.73263
873.1,873,1,26,Hire,H,0,5,4,22,4,142.7006080000001,1144.299392,1287.0,0
874.1,874,1,26,648,Q,1,1,0,26,0,33.0,0.0,33.0,67.368332
875.1,875,1,26,600,Q,1,1,0,26,0,33.0,0.0,33.0,67.053698
875.2,875,1,26,365,Q,1,1,0,26,0,27.0,0.0,27.0,73.912919
876.1,876,1,26,643,Q,1,1,0,26,0,22.0,0.0,22.0,78.880906
878.1,878,1,26,40,Q,1,1,0,26,0,33.0,0.0,33.0,67.651253
879.1,879,1,26,1061,Q,1,1,0,26,0,35.0,0.0,35.0,65.713671
